run,block,trigger,start_s,end_s,allowed,match
5,2,81,532.219000,532.221000,1,1
5,2,23,532.869000,532.871000,1,1
5,2,81,535.521000,535.523000,1,1
5,2,32,536.172000,536.174000,1,1
5,2,81,538.824000,538.826000,1,1
5,2,102,539.475000,539.477000,1,1
5,2,100,540.359000,540.361000,1,1
5,2,101,NaN,NaN,1,MISSING
5,2,103,542.127000,542.129000,1,1
5,2,5,543.078000,543.080000,1,1
5,2,81,545.730000,545.732000,1,1
5,2,26,546.380000,546.382000,1,1
5,2,81,549.033000,549.035000,1,1
5,2,7,549.692000,549.694000,1,1
5,2,81,552.344000,552.346000,1,1
5,2,36,553.003000,553.005000,1,1
5,2,81,555.655000,555.657000,1,1
5,2,38,556.305000,556.307000,1,1
5,2,81,558.958000,558.960000,1,1
5,2,14,559.608000,559.610000,1,1
5,2,81,562.260000,562.262000,1,1
5,2,10,562.911000,562.913000,1,1
5,2,81,565.563000,565.565000,1,1
5,2,31,566.214000,566.216000,1,1
5,2,81,568.866000,568.868000,1,1
5,2,30,569.517000,569.518000,1,1
5,2,81,572.169000,572.171000,1,1
5,2,30,572.819000,572.821000,1,1
5,2,81,575.471000,575.473000,1,1
5,2,15,576.122000,576.124000,1,1
5,2,81,578.774000,578.776000,1,1
5,2,22,579.425000,579.427000,1,1
5,2,81,582.077000,582.079000,1,1
5,2,27,582.728000,582.730000,1,1
5,2,81,585.380000,585.382000,1,1
5,2,38,586.030000,586.032000,1,1
5,2,81,588.683000,588.685000,1,1
5,2,34,589.341000,589.343000,1,1
5,2,81,591.994000,591.996000,1,1
5,2,31,592.644000,592.646000,1,1
5,2,81,595.296000,595.298000,1,1
5,2,18,595.955000,595.957000,1,1
5,2,81,598.608000,598.610000,1,1
5,2,17,599.316000,599.318000,1,1
5,2,81,601.969000,601.971000,1,1
5,2,37,602.619000,602.621000,1,1
5,2,81,605.271000,605.273000,1,1
5,2,6,605.922000,605.924000,1,1
5,2,81,608.574000,608.576000,1,1
5,2,28,609.233000,609.235000,1,1
5,2,81,611.885000,611.887000,1,1
5,2,102,612.536000,612.538000,1,1
5,2,100,613.003000,613.005000,1,1
5,2,201,613.346000,613.348000,1,0
5,2,101,NaN,NaN,1,MISSING
5,2,103,615.188000,615.190000,1,1
5,2,102,615.839000,615.841000,1,1
5,2,100,616.072000,616.074000,1,1
5,2,201,616.482000,616.484000,1,0
5,2,101,NaN,NaN,1,MISSING
5,2,103,618.491000,618.493000,1,1
5,2,2,619.150000,619.152000,1,1
5,2,81,621.802000,621.804000,1,1
5,2,8,622.461000,622.463000,1,1
5,2,81,625.113000,625.115000,1,1
5,2,6,625.764000,625.766000,1,1
5,2,81,628.416000,628.418000,1,1
5,2,39,629.075000,629.077000,1,1
5,2,81,631.727000,631.729000,1,1
5,2,102,632.386000,632.388000,1,1
5,2,100,632.736000,632.738000,1,1
5,2,201,633.213000,633.215000,1,0
5,2,101,NaN,NaN,1,MISSING
5,2,103,635.038000,635.040000,1,1
5,2,21,635.697000,635.699000,1,1
5,2,81,638.349000,638.351000,1,1
5,2,3,639.000000,639.002000,1,1
5,2,81,641.652000,641.654000,1,1
5,2,8,642.302000,642.304000,1,1
5,2,81,644.955000,644.957000,1,1
5,2,2,645.614000,645.616000,1,1
5,2,81,648.266000,648.268000,1,1
5,2,34,648.916000,648.918000,1,1
5,2,81,651.569000,651.571000,1,1
5,2,22,652.219000,652.221000,1,1
5,2,81,654.871000,654.873000,1,1
5,2,13,655.530000,655.532000,1,1
5,2,81,658.182000,658.184000,1,1
5,2,20,658.850000,658.852000,1,1
5,2,81,661.502000,661.504000,1,1
5,2,17,662.152000,662.154000,1,1
5,2,81,664.805000,664.807000,1,1
5,2,4,665.463000,665.465000,1,1
5,2,81,668.116000,668.118000,1,1
5,2,1,668.766000,668.768000,1,1
5,2,81,671.418000,671.420000,1,1
5,2,13,672.069000,672.071000,1,1
5,2,81,674.721000,674.723000,1,1
5,2,20,675.372000,675.374000,1,1
5,2,81,678.024000,678.026000,1,1
5,2,12,678.683000,678.685000,1,1
5,2,81,681.335000,681.337000,1,1
5,2,24,681.994000,681.996000,1,1
5,2,81,684.646000,684.648000,1,1
5,2,7,685.297000,685.299000,1,1
5,2,81,687.949000,687.951000,1,1
5,2,27,688.608000,688.610000,1,1
5,2,81,691.260000,691.262000,1,1
5,2,14,691.911000,691.913000,1,1
5,2,81,694.563000,694.565000,1,1
5,2,40,695.222000,695.224000,1,1
5,2,81,697.874000,697.876000,1,1
5,2,9,698.533000,698.535000,1,1
5,2,81,701.185000,701.187000,1,1
